,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
2916,22.0,3.0,9.0,4.0,7.0,14.0,15.0,12.0,8.0,6.0,3.0,10.0,21.0,22.0,17.0,20.0,6.0,13.0,19.0,16.0,15.0,15.0,14.0,15.0,11.0,12.0,13.0,10.0,18.0,14.0,23.0,24.0,22.0,12.0,17.0,8.0,13.0,21.0,21.0,25.0,10.0,19.0,9.0,16.0,0.0
2917,21.0,7.0,6.0,6.0,6.0,16.0,16.0,16.0,10.0,4.0,3.0,9.0,17.0,25.0,26.0,15.0,9.0,16.0,25.0,12.0,9.0,10.0,6.0,10.0,10.0,11.0,12.0,13.0,25.0,11.0,21.0,21.0,23.0,11.0,24.0,12.0,12.0,22.0,19.0,19.0,16.0,22.0,9.0,11.0,0.0
2918,28.0,5.0,6.0,6.0,8.0,11.0,9.0,12.0,8.0,2.0,9.0,8.0,11.0,23.0,22.0,16.0,3.0,16.0,17.0,27.0,6.0,11.0,7.0,11.0,10.0,11.0,9.0,10.0,23.0,15.0,16.0,13.0,23.0,13.0,18.0,7.0,12.0,31.0,20.0,18.0,13.0,18.0,14.0,14.0,0.0
2919,18.0,2.0,3.0,3.0,10.0,10.0,16.0,17.0,11.0,3.0,6.0,13.0,19.0,27.0,23.0,15.0,2.0,21.0,26.0,10.0,10.0,20.0,14.0,16.0,9.0,9.0,11.0,18.0,30.0,16.0,15.0,24.0,19.0,16.0,15.0,9.0,14.0,25.0,22.0,16.0,8.0,17.0,7.0,14.0,0.0
2920,7.0,16.0,36.0,8.0,22.0,14.0,22.0,14.0,9.0,15.0,12.0,15.0,17.0,16.0,12.0,10.0,8.0,8.0,30.0,8.0,20.0,15.0,13.0,7.0,18.0,10.0,16.0,11.0,15.0,20.0,15.0,14.0,7.0,10.0,46.0,7.0,18.0,14.0,19.0,17.0,27.0,21.0,13.0,19.0,0.0
2921,10.0,24.0,53.0,7.0,29.0,7.0,16.0,16.0,9.0,17.0,11.0,25.0,15.0,15.0,12.0,11.0,5.0,13.0,21.0,23.0,26.0,10.0,15.0,6.0,13.0,10.0,15.0,14.0,24.0,20.0,21.0,12.0,9.0,7.0,39.0,9.0,17.0,12.0,11.0,19.0,19.0,18.0,13.0,17.0,0.0
2922,5.0,15.0,36.0,13.0,18.0,9.0,12.0,15.0,10.0,20.0,9.0,16.0,12.0,16.0,12.0,4.0,7.0,8.0,19.0,8.0,14.0,10.0,12.0,4.0,15.0,7.0,11.0,8.0,6.0,15.0,13.0,15.0,9.0,5.0,39.0,8.0,9.0,6.0,8.0,19.0,17.0,16.0,12.0,16.0,0.0
2923,8.0,11.0,52.0,9.0,23.0,7.0,13.0,11.0,10.0,18.0,9.0,14.0,16.0,16.0,14.0,4.0,7.0,8.0,19.0,8.0,14.0,10.0,5.0,4.0,15.0,4.0,13.0,5.0,10.0,13.0,8.0,6.0,4.0,4.0,48.0,10.0,12.0,6.0,10.0,12.0,15.0,15.0,7.0,18.0,0.0
2924,23.0,9.0,6.0,16.0,26.0,11.0,20.0,14.0,11.0,6.0,9.0,5.0,11.0,3.0,9.0,11.0,11.0,12.0,19.0,10.0,6.0,13.0,15.0,13.0,24.0,11.0,11.0,11.0,16.0,14.0,8.0,13.0,23.0,8.0,8.0,7.0,15.0,19.0,6.0,13.0,20.0,14.0,12.0,23.0,0.0
2925,22.0,5.0,9.0,17.0,25.0,16.0,14.0,13.0,11.0,18.0,13.0,4.0,22.0,17.0,13.0,17.0,12.0,11.0,35.0,10.0,14.0,14.0,9.0,20.0,26.0,13.0,11.0,10.0,18.0,14.0,12.0,12.0,21.0,16.0,16.0,13.0,15.0,15.0,13.0,16.0,29.0,20.0,17.0,25.0,0.0
2926,22.0,12.0,7.0,20.0,35.0,9.0,18.0,16.0,20.0,12.0,9.0,9.0,14.0,12.0,13.0,25.0,9.0,12.0,32.0,14.0,13.0,20.0,21.0,23.0,28.0,22.0,13.0,14.0,18.0,19.0,17.0,19.0,26.0,11.0,11.0,13.0,19.0,17.0,17.0,24.0,18.0,20.0,12.0,26.0,0.0
2927,27.0,10.0,6.0,15.0,38.0,12.0,21.0,15.0,20.0,14.0,14.0,7.0,11.0,21.0,12.0,17.0,12.0,17.0,22.0,5.0,11.0,21.0,14.0,12.0,27.0,15.0,19.0,16.0,20.0,10.0,10.0,13.0,19.0,11.0,7.0,8.0,16.0,24.0,12.0,22.0,21.0,18.0,13.0,23.0,0.0
2928,17.0,16.0,28.0,26.0,27.0,18.0,22.0,28.0,14.0,65.0,29.0,10.0,52.0,35.0,16.0,15.0,111.0,26.0,36.0,7.0,36.0,55.0,20.0,20.0,31.0,27.0,34.0,17.0,10.0,31.0,14.0,18.0,7.0,12.0,23.0,17.0,25.0,29.0,16.0,9.0,66.0,31.0,27.0,23.0,0.0
2929,23.0,9.0,22.0,29.0,31.0,25.0,11.0,54.0,14.0,77.0,39.0,12.0,61.0,39.0,18.0,19.0,221.0,41.0,32.0,7.0,41.0,102.0,24.0,24.0,28.0,23.0,45.0,21.0,13.0,50.0,33.0,16.0,9.0,19.0,24.0,7.0,27.0,67.0,22.0,10.0,55.0,86.0,23.0,23.0,0.0
2930,19.0,14.0,21.0,15.0,26.0,18.0,14.0,30.0,21.0,52.0,26.0,17.0,35.0,29.0,21.0,15.0,60.0,15.0,35.0,6.0,35.0,43.0,20.0,20.0,28.0,23.0,20.0,11.0,11.0,31.0,21.0,17.0,12.0,15.0,23.0,12.0,22.0,26.0,21.0,12.0,37.0,29.0,18.0,23.0,0.0
2931,18.0,15.0,24.0,14.0,26.0,18.0,15.0,28.0,13.0,38.0,24.0,9.0,43.0,18.0,17.0,16.0,90.0,13.0,38.0,11.0,28.0,62.0,16.0,12.0,14.0,24.0,22.0,14.0,14.0,24.0,17.0,14.0,9.0,10.0,25.0,13.0,26.0,19.0,15.0,12.0,42.0,23.0,17.0,24.0,0.0
2932,15.0,14.0,6.0,14.0,24.0,11.0,19.0,14.0,8.0,9.0,8.0,7.0,21.0,12.0,15.0,10.0,5.0,12.0,23.0,18.0,9.0,9.0,12.0,11.0,22.0,10.0,13.0,15.0,20.0,7.0,23.0,13.0,8.0,12.0,9.0,11.0,11.0,13.0,13.0,12.0,12.0,25.0,21.0,28.0,0.0
2933,18.0,9.0,6.0,7.0,24.0,26.0,12.0,16.0,9.0,6.0,5.0,10.0,19.0,15.0,18.0,11.0,6.0,10.0,23.0,17.0,17.0,6.0,12.0,10.0,26.0,8.0,11.0,12.0,17.0,12.0,24.0,13.0,11.0,12.0,8.0,10.0,11.0,12.0,12.0,17.0,24.0,17.0,13.0,20.0,0.0
2934,16.0,8.0,12.0,6.0,23.0,16.0,15.0,13.0,12.0,8.0,9.0,10.0,26.0,18.0,19.0,8.0,6.0,9.0,20.0,16.0,20.0,5.0,11.0,12.0,16.0,8.0,13.0,14.0,21.0,8.0,34.0,21.0,9.0,9.0,15.0,8.0,9.0,13.0,7.0,19.0,21.0,24.0,16.0,18.0,0.0
2935,17.0,13.0,11.0,14.0,31.0,17.0,16.0,20.0,7.0,7.0,9.0,10.0,23.0,14.0,15.0,15.0,11.0,9.0,24.0,15.0,15.0,8.0,13.0,15.0,17.0,9.0,9.0,14.0,18.0,11.0,27.0,12.0,15.0,9.0,13.0,12.0,9.0,12.0,14.0,25.0,19.0,31.0,14.0,28.0,0.0
2936,6.0,7.0,13.0,10.0,9.0,12.0,12.0,18.0,7.0,2.0,10.0,7.0,22.0,8.0,5.0,13.0,4.0,6.0,19.0,5.0,28.0,2.0,7.0,4.0,9.0,5.0,13.0,5.0,3.0,11.0,37.0,11.0,10.0,6.0,26.0,6.0,17.0,6.0,9.0,13.0,7.0,37.0,21.0,10.0,0.0
2937,10.0,2.0,10.0,10.0,10.0,11.0,10.0,16.0,8.0,4.0,10.0,7.0,23.0,10.0,8.0,15.0,3.0,6.0,22.0,8.0,37.0,3.0,10.0,13.0,11.0,7.0,13.0,9.0,5.0,7.0,30.0,16.0,12.0,15.0,25.0,6.0,17.0,7.0,8.0,8.0,9.0,31.0,24.0,8.0,0.0
2938,3.0,3.0,12.0,4.0,8.0,8.0,11.0,9.0,4.0,3.0,11.0,3.0,18.0,6.0,2.0,3.0,0.0,3.0,18.0,3.0,26.0,2.0,2.0,4.0,9.0,4.0,9.0,3.0,4.0,7.0,30.0,8.0,7.0,4.0,24.0,5.0,17.0,5.0,5.0,8.0,5.0,28.0,13.0,11.0,0.0
2939,2.0,3.0,10.0,7.0,6.0,9.0,12.0,14.0,10.0,1.0,12.0,1.0,16.0,6.0,3.0,10.0,2.0,4.0,19.0,6.0,23.0,3.0,3.0,4.0,12.0,5.0,15.0,5.0,3.0,10.0,33.0,8.0,11.0,4.0,20.0,6.0,21.0,8.0,5.0,8.0,7.0,29.0,19.0,8.0,0.0
2940,10.0,15.0,4.0,6.0,10.0,8.0,26.0,2.0,18.0,7.0,5.0,6.0,8.0,5.0,12.0,3.0,2.0,10.0,14.0,4.0,3.0,3.0,16.0,4.0,11.0,2.0,8.0,9.0,6.0,5.0,1.0,22.0,15.0,4.0,7.0,19.0,6.0,11.0,7.0,18.0,10.0,6.0,15.0,15.0,0.0
2941,7.0,11.0,1.0,1.0,11.0,10.0,21.0,8.0,13.0,7.0,8.0,5.0,10.0,5.0,8.0,2.0,1.0,7.0,15.0,5.0,3.0,1.0,10.0,5.0,15.0,4.0,8.0,9.0,4.0,3.0,2.0,20.0,12.0,2.0,3.0,11.0,7.0,12.0,4.0,15.0,8.0,5.0,12.0,9.0,0.0
2942,6.0,11.0,5.0,3.0,8.0,8.0,17.0,6.0,18.0,3.0,2.0,8.0,12.0,7.0,10.0,4.0,0.0,10.0,19.0,3.0,6.0,2.0,13.0,4.0,18.0,6.0,9.0,11.0,0.0,10.0,0.0,22.0,11.0,6.0,5.0,19.0,9.0,6.0,6.0,15.0,12.0,5.0,14.0,13.0,0.0
2943,9.0,17.0,3.0,6.0,8.0,4.0,14.0,9.0,12.0,5.0,4.0,6.0,8.0,6.0,12.0,3.0,4.0,3.0,15.0,2.0,3.0,2.0,17.0,5.0,14.0,2.0,8.0,17.0,3.0,8.0,1.0,23.0,13.0,3.0,4.0,16.0,11.0,12.0,8.0,14.0,7.0,3.0,14.0,15.0,0.0
2944,23.0,19.0,19.0,35.0,60.0,43.0,28.0,38.0,24.0,30.0,24.0,30.0,46.0,53.0,26.0,28.0,44.0,44.0,20.0,35.0,27.0,49.0,40.0,41.0,49.0,27.0,50.0,22.0,45.0,46.0,51.0,32.0,19.0,24.0,22.0,22.0,23.0,52.0,46.0,46.0,30.0,42.0,34.0,36.0,0.0
2945,36.0,12.0,26.0,41.0,70.0,41.0,28.0,47.0,33.0,44.0,21.0,30.0,54.0,69.0,37.0,36.0,61.0,42.0,27.0,20.0,42.0,71.0,34.0,41.0,38.0,28.0,51.0,32.0,28.0,59.0,54.0,36.0,20.0,31.0,21.0,20.0,36.0,58.0,37.0,49.0,24.0,52.0,42.0,41.0,0.0
2946,35.0,18.0,21.0,38.0,67.0,40.0,44.0,47.0,27.0,38.0,25.0,39.0,54.0,46.0,37.0,32.0,42.0,54.0,22.0,30.0,35.0,65.0,30.0,44.0,47.0,34.0,42.0,30.0,34.0,39.0,37.0,46.0,23.0,20.0,22.0,26.0,38.0,49.0,41.0,53.0,40.0,37.0,35.0,56.0,0.0
2947,25.0,23.0,22.0,40.0,65.0,46.0,25.0,41.0,27.0,40.0,24.0,36.0,49.0,57.0,34.0,37.0,42.0,58.0,23.0,31.0,34.0,63.0,30.0,43.0,45.0,27.0,59.0,28.0,47.0,45.0,51.0,44.0,15.0,29.0,22.0,28.0,33.0,56.0,43.0,50.0,30.0,49.0,31.0,42.0,0.0
2948,7.0,4.0,10.0,4.0,17.0,13.0,6.0,7.0,4.0,2.0,4.0,8.0,25.0,18.0,13.0,14.0,1.0,17.0,2.0,24.0,14.0,13.0,12.0,19.0,5.0,8.0,16.0,7.0,17.0,19.0,14.0,12.0,3.0,4.0,17.0,5.0,14.0,22.0,20.0,18.0,10.0,26.0,15.0,8.0,0.0
2949,10.0,4.0,9.0,7.0,20.0,14.0,7.0,6.0,3.0,3.0,9.0,7.0,22.0,14.0,11.0,5.0,6.0,16.0,2.0,20.0,17.0,11.0,11.0,14.0,4.0,6.0,16.0,7.0,16.0,8.0,15.0,12.0,2.0,7.0,18.0,6.0,12.0,21.0,14.0,11.0,16.0,24.0,18.0,12.0,0.0
2950,5.0,4.0,8.0,4.0,13.0,8.0,6.0,2.0,2.0,5.0,5.0,4.0,20.0,12.0,10.0,6.0,1.0,13.0,0.0,16.0,10.0,9.0,10.0,17.0,4.0,6.0,7.0,3.0,15.0,11.0,10.0,7.0,5.0,5.0,11.0,5.0,6.0,15.0,11.0,9.0,9.0,22.0,11.0,5.0,0.0
2951,5.0,4.0,5.0,1.0,15.0,14.0,5.0,6.0,2.0,4.0,3.0,7.0,24.0,11.0,7.0,5.0,1.0,8.0,4.0,21.0,16.0,9.0,9.0,14.0,5.0,5.0,11.0,6.0,13.0,12.0,9.0,8.0,2.0,2.0,11.0,2.0,7.0,16.0,15.0,9.0,4.0,21.0,12.0,10.0,0.0
2952,18.0,13.0,8.0,22.0,15.0,10.0,15.0,21.0,21.0,13.0,15.0,8.0,21.0,27.0,8.0,12.0,12.0,23.0,23.0,23.0,28.0,17.0,21.0,25.0,23.0,10.0,18.0,20.0,22.0,15.0,28.0,32.0,11.0,11.0,13.0,20.0,16.0,16.0,19.0,16.0,16.0,39.0,20.0,17.0,0.0
2953,26.0,22.0,4.0,24.0,12.0,12.0,15.0,32.0,27.0,18.0,23.0,6.0,24.0,26.0,16.0,16.0,19.0,18.0,26.0,26.0,40.0,22.0,16.0,27.0,27.0,12.0,18.0,15.0,24.0,20.0,34.0,25.0,12.0,12.0,18.0,22.0,16.0,24.0,23.0,14.0,9.0,38.0,30.0,13.0,0.0
2954,19.0,18.0,4.0,18.0,14.0,12.0,18.0,26.0,23.0,15.0,22.0,6.0,28.0,30.0,12.0,14.0,8.0,19.0,21.0,23.0,32.0,18.0,27.0,32.0,33.0,16.0,22.0,21.0,21.0,22.0,32.0,29.0,11.0,14.0,22.0,19.0,18.0,22.0,26.0,16.0,12.0,34.0,22.0,16.0,0.0
2955,21.0,19.0,5.0,18.0,12.0,10.0,21.0,27.0,31.0,16.0,19.0,7.0,25.0,20.0,13.0,21.0,12.0,21.0,21.0,18.0,27.0,18.0,22.0,23.0,24.0,14.0,21.0,27.0,33.0,17.0,21.0,34.0,9.0,18.0,17.0,17.0,18.0,17.0,24.0,18.0,15.0,29.0,27.0,22.0,0.0
2956,3.0,10.0,9.0,10.0,4.0,5.0,5.0,4.0,6.0,3.0,5.0,6.0,4.0,7.0,4.0,6.0,3.0,3.0,27.0,7.0,6.0,4.0,8.0,4.0,8.0,7.0,2.0,2.0,19.0,2.0,3.0,7.0,6.0,3.0,17.0,3.0,5.0,8.0,12.0,6.0,22.0,4.0,4.0,8.0,0.0
2957,10.0,10.0,17.0,5.0,7.0,8.0,7.0,6.0,4.0,4.0,2.0,5.0,3.0,8.0,4.0,6.0,1.0,4.0,27.0,17.0,5.0,7.0,6.0,4.0,8.0,9.0,3.0,5.0,29.0,4.0,5.0,6.0,9.0,6.0,17.0,4.0,4.0,4.0,9.0,6.0,23.0,4.0,4.0,9.0,0.0
2958,4.0,7.0,10.0,1.0,6.0,8.0,6.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,23.0,22.0,14.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,20.0,6.0,4.0,6.0,7.0,2.0,14.0,3.0,2.0,6.0,12.0,4.0,25.0,2.0,4.0,4.0,0.0
2959,3.0,6.0,10.0,3.0,6.0,9.0,6.0,2.0,6.0,2.0,6.0,6.0,4.0,6.0,2.0,7.0,2.0,6.0,29.0,21.0,5.0,10.0,6.0,3.0,3.0,5.0,2.0,2.0,26.0,2.0,3.0,6.0,7.0,5.0,13.0,3.0,5.0,4.0,13.0,1.0,24.0,3.0,4.0,10.0,0.0
2960,42.0,30.0,36.0,45.0,45.0,20.0,24.0,44.0,51.0,46.0,43.0,36.0,47.0,43.0,32.0,28.0,55.0,60.0,14.0,10.0,38.0,66.0,33.0,27.0,32.0,36.0,57.0,37.0,13.0,56.0,44.0,23.0,16.0,20.0,47.0,25.0,45.0,36.0,26.0,35.0,24.0,49.0,26.0,33.0,0.0
2961,37.0,29.0,40.0,38.0,50.0,25.0,34.0,39.0,42.0,58.0,35.0,36.0,43.0,47.0,32.0,33.0,49.0,43.0,18.0,17.0,32.0,63.0,27.0,31.0,32.0,27.0,38.0,24.0,19.0,49.0,37.0,23.0,22.0,23.0,49.0,24.0,45.0,50.0,30.0,29.0,21.0,49.0,18.0,22.0,0.0
2962,44.0,41.0,22.0,34.0,47.0,23.0,28.0,45.0,36.0,40.0,39.0,31.0,41.0,46.0,30.0,28.0,53.0,37.0,15.0,13.0,36.0,39.0,31.0,33.0,22.0,30.0,40.0,31.0,15.0,60.0,43.0,21.0,18.0,22.0,38.0,23.0,43.0,31.0,19.0,36.0,22.0,49.0,21.0,35.0,0.0
2963,42.0,39.0,31.0,40.0,54.0,21.0,37.0,62.0,42.0,45.0,23.0,40.0,41.0,43.0,38.0,21.0,35.0,47.0,16.0,9.0,39.0,46.0,36.0,29.0,28.0,37.0,41.0,25.0,14.0,55.0,44.0,24.0,15.0,22.0,60.0,30.0,35.0,40.0,31.0,39.0,24.0,50.0,26.0,35.0,0.0
2964,43.0,19.0,15.0,43.0,37.0,20.0,21.0,44.0,37.0,67.0,44.0,40.0,21.0,42.0,35.0,28.0,82.0,56.0,15.0,11.0,16.0,67.0,42.0,44.0,27.0,24.0,59.0,35.0,16.0,46.0,22.0,19.0,10.0,24.0,11.0,23.0,41.0,48.0,37.0,27.0,36.0,21.0,19.0,28.0,0.0
2965,37.0,22.0,11.0,50.0,34.0,25.0,18.0,57.0,40.0,62.0,40.0,48.0,18.0,45.0,31.0,38.0,79.0,55.0,14.0,5.0,25.0,77.0,33.0,43.0,24.0,29.0,62.0,34.0,11.0,56.0,30.0,35.0,9.0,21.0,11.0,17.0,35.0,46.0,29.0,28.0,31.0,28.0,23.0,21.0,0.0
2966,45.0,20.0,15.0,55.0,30.0,18.0,21.0,60.0,40.0,56.0,46.0,42.0,23.0,55.0,32.0,35.0,59.0,66.0,26.0,16.0,28.0,68.0,35.0,50.0,19.0,27.0,65.0,44.0,14.0,56.0,25.0,18.0,5.0,19.0,7.0,25.0,43.0,57.0,35.0,35.0,29.0,24.0,18.0,26.0,0.0
2967,40.0,14.0,12.0,45.0,47.0,26.0,28.0,56.0,24.0,49.0,40.0,36.0,22.0,46.0,28.0,33.0,55.0,47.0,21.0,11.0,24.0,70.0,35.0,42.0,20.0,36.0,52.0,31.0,12.0,43.0,19.0,26.0,12.0,23.0,8.0,19.0,40.0,47.0,28.0,35.0,24.0,25.0,26.0,30.0,0.0
2968,3.0,3.0,1.0,3.0,1.0,1.0,3.0,6.0,6.0,0.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,8.0,0.0,2.0,1.0,3.0,6.0,2.0,1.0,0.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,4.0,6.0,1.0,1.0,5.0,0.0
2969,2.0,4.0,0.0,4.0,1.0,1.0,3.0,6.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,7.0,0.0,3.0,2.0,2.0,10.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,9.0,2.0,0.0,4.0,0.0
2970,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,7.0,0.0,3.0,0.0,4.0,4.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0,2.0,0.0
2971,1.0,1.0,0.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,4.0,1.0,3.0,0.0,2.0,6.0,0.0,3.0,1.0,6.0,3.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0
2972,6.0,7.0,5.0,11.0,5.0,18.0,12.0,19.0,24.0,11.0,14.0,12.0,19.0,11.0,13.0,11.0,9.0,9.0,8.0,4.0,11.0,11.0,20.0,13.0,16.0,17.0,31.0,14.0,5.0,19.0,15.0,9.0,6.0,11.0,15.0,19.0,15.0,14.0,15.0,12.0,6.0,14.0,25.0,6.0,0.0
2973,13.0,8.0,7.0,11.0,5.0,19.0,9.0,16.0,15.0,16.0,15.0,8.0,25.0,6.0,17.0,6.0,8.0,11.0,8.0,2.0,11.0,9.0,12.0,17.0,17.0,12.0,24.0,10.0,6.0,10.0,14.0,13.0,8.0,7.0,14.0,16.0,18.0,14.0,16.0,10.0,8.0,14.0,19.0,6.0,0.0
2974,7.0,9.0,8.0,9.0,2.0,15.0,5.0,15.0,18.0,10.0,14.0,9.0,20.0,10.0,17.0,5.0,6.0,12.0,9.0,2.0,9.0,7.0,12.0,7.0,8.0,12.0,28.0,7.0,5.0,20.0,13.0,8.0,7.0,8.0,13.0,11.0,10.0,9.0,11.0,2.0,4.0,13.0,15.0,5.0,0.0
2975,9.0,7.0,9.0,9.0,4.0,16.0,9.0,15.0,24.0,14.0,17.0,10.0,22.0,9.0,19.0,11.0,11.0,9.0,9.0,2.0,8.0,7.0,16.0,17.0,12.0,12.0,26.0,9.0,2.0,16.0,12.0,12.0,7.0,11.0,13.0,12.0,15.0,6.0,8.0,6.0,5.0,16.0,17.0,6.0,0.0
2976,2.0,1.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,5.0,4.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,0.0,2.0,5.0,6.0,7.0,8.0,0.0,3.0,2.0,4.0,1.0,3.0,6.0,3.0,0.0,1.0,1.0,1.0,3.0,5.0,2.0,0.0,2.0,5.0,2.0,2.0,0.0
2977,3.0,2.0,4.0,2.0,1.0,0.0,1.0,7.0,2.0,3.0,6.0,4.0,1.0,7.0,3.0,0.0,2.0,1.0,3.0,3.0,6.0,4.0,6.0,7.0,2.0,3.0,0.0,3.0,1.0,4.0,6.0,3.0,1.0,1.0,0.0,1.0,3.0,13.0,3.0,1.0,4.0,10.0,3.0,3.0,0.0
2978,5.0,0.0,1.0,3.0,1.0,0.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0,7.0,2.0,1.0,3.0,3.0,0.0,8.0,9.0,6.0,6.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,9.0,3.0,0.0,0.0,2.0,2.0,2.0,8.0,1.0,1.0,0.0,10.0,3.0,3.0,0.0
2979,3.0,3.0,3.0,4.0,1.0,1.0,0.0,5.0,1.0,4.0,3.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,1.0,5.0,8.0,7.0,4.0,8.0,0.0,4.0,3.0,3.0,3.0,1.0,11.0,2.0,0.0,0.0,1.0,1.0,2.0,9.0,1.0,1.0,0.0,13.0,5.0,1.0,0.0
2980,5.0,3.0,1.0,3.0,24.0,1.0,10.0,6.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,9.0,30.0,4.0,1.0,9.0,9.0,3.0,7.0,1.0,5.0,7.0,15.0,7.0,3.0,5.0,4.0,1.0,1.0,2.0,2.0,5.0,3.0,8.0,53.0,1.0,1.0,11.0,0.0
2981,7.0,6.0,5.0,12.0,74.0,14.0,17.0,9.0,6.0,10.0,2.0,4.0,6.0,20.0,5.0,7.0,39.0,28.0,37.0,7.0,6.0,30.0,5.0,2.0,15.0,2.0,14.0,10.0,6.0,3.0,5.0,13.0,7.0,4.0,0.0,4.0,5.0,27.0,10.0,15.0,67.0,3.0,7.0,18.0,0.0
2982,15.0,7.0,9.0,15.0,115.0,59.0,11.0,6.0,9.0,26.0,15.0,8.0,30.0,23.0,15.0,17.0,184.0,87.0,36.0,9.0,20.0,212.0,7.0,16.0,15.0,13.0,67.0,10.0,12.0,13.0,20.0,17.0,4.0,29.0,1.0,7.0,24.0,32.0,15.0,24.0,65.0,26.0,16.0,9.0,0.0
2983,13.0,8.0,14.0,26.0,116.0,37.0,14.0,5.0,5.0,23.0,14.0,5.0,27.0,26.0,6.0,22.0,137.0,45.0,31.0,15.0,9.0,152.0,8.0,15.0,19.0,4.0,43.0,12.0,10.0,11.0,14.0,18.0,6.0,18.0,3.0,9.0,21.0,36.0,14.0,22.0,49.0,34.0,16.0,14.0,0.0
2984,19.0,17.0,19.0,28.0,33.0,18.0,15.0,40.0,21.0,30.0,11.0,29.0,27.0,26.0,16.0,20.0,24.0,21.0,7.0,18.0,31.0,32.0,30.0,30.0,19.0,10.0,18.0,26.0,17.0,33.0,35.0,36.0,8.0,14.0,31.0,11.0,29.0,28.0,29.0,28.0,19.0,47.0,13.0,21.0,0.0
2985,25.0,14.0,15.0,33.0,28.0,23.0,22.0,31.0,18.0,29.0,15.0,29.0,23.0,30.0,28.0,17.0,31.0,19.0,16.0,26.0,29.0,24.0,39.0,27.0,18.0,21.0,25.0,35.0,13.0,42.0,30.0,22.0,18.0,10.0,21.0,17.0,29.0,34.0,21.0,28.0,21.0,27.0,15.0,28.0,0.0
2986,25.0,14.0,17.0,31.0,27.0,17.0,18.0,39.0,21.0,31.0,16.0,32.0,27.0,32.0,23.0,24.0,28.0,29.0,5.0,17.0,30.0,29.0,36.0,35.0,21.0,22.0,28.0,28.0,14.0,41.0,36.0,24.0,17.0,19.0,32.0,21.0,40.0,48.0,33.0,32.0,13.0,40.0,19.0,23.0,0.0
2987,30.0,20.0,19.0,32.0,30.0,23.0,17.0,38.0,32.0,29.0,16.0,22.0,28.0,28.0,35.0,26.0,20.0,26.0,9.0,24.0,25.0,39.0,28.0,36.0,26.0,18.0,28.0,27.0,18.0,49.0,44.0,25.0,12.0,13.0,26.0,17.0,31.0,41.0,34.0,36.0,15.0,39.0,15.0,29.0,0.0
2988,4.0,4.0,2.0,0.0,10.0,5.0,5.0,1.0,3.0,0.0,3.0,0.0,3.0,7.0,5.0,3.0,2.0,3.0,11.0,28.0,0.0,4.0,2.0,3.0,2.0,5.0,0.0,5.0,17.0,4.0,2.0,13.0,11.0,3.0,2.0,3.0,1.0,4.0,9.0,7.0,14.0,5.0,4.0,3.0,0.0
2989,7.0,3.0,2.0,4.0,7.0,2.0,7.0,1.0,6.0,1.0,0.0,3.0,6.0,5.0,4.0,4.0,1.0,3.0,21.0,36.0,0.0,7.0,6.0,7.0,3.0,5.0,1.0,4.0,11.0,2.0,2.0,10.0,8.0,5.0,3.0,1.0,3.0,5.0,6.0,7.0,19.0,2.0,4.0,2.0,0.0
2990,4.0,4.0,0.0,1.0,16.0,6.0,4.0,1.0,8.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,0.0,2.0,9.0,16.0,0.0,4.0,3.0,3.0,5.0,9.0,0.0,6.0,8.0,3.0,1.0,10.0,14.0,5.0,3.0,0.0,1.0,7.0,5.0,7.0,19.0,1.0,1.0,2.0,0.0
2991,9.0,4.0,1.0,3.0,11.0,6.0,7.0,2.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,5.0,1.0,4.0,13.0,23.0,0.0,3.0,4.0,5.0,4.0,7.0,1.0,5.0,12.0,4.0,2.0,12.0,13.0,4.0,4.0,4.0,0.0,6.0,5.0,7.0,19.0,0.0,3.0,2.0,0.0
