,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
878,5.0,4.0,12.0,0.0,0.0,9.0,14.0,3.0,8.0,9.0,22.0,4.0,5.0,4.0,3.0,3.0,14.0,8.0,8.0,9.0,9.0,7.0,9.0,5.0,2.0,11.0,13.0,8.0,9.0,5.0,14.0,5.0,1.0,10.0,10.0,12.0,14.0,12.0,5.0,2.0,8.0,1.0,1.0,7.0,1.0
879,0.0,7.0,4.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,6.0,5.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,7.0,2.0,9.0,3.0,6.0,4.0,5.0,1.0,6.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,15.0,3.0,19.0,4.0,9.0,7.0,6.0,2.0,1.0
880,2.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,6.0,6.0,1.0,2.0,1.0,0.0,2.0,5.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,4.0,1.0,5.0,6.0,0.0,1.0,1.0
881,2.0,9.0,7.0,13.0,6.0,6.0,10.0,4.0,4.0,9.0,9.0,6.0,3.0,5.0,3.0,3.0,14.0,3.0,8.0,9.0,9.0,2.0,15.0,4.0,12.0,4.0,7.0,6.0,13.0,10.0,3.0,1.0,8.0,12.0,9.0,32.0,19.0,4.0,14.0,4.0,5.0,2.0,4.0,7.0,1.0
882,14.0,30.0,12.0,17.0,18.0,29.0,18.0,25.0,17.0,8.0,7.0,9.0,22.0,22.0,20.0,19.0,22.0,20.0,26.0,17.0,18.0,23.0,32.0,19.0,30.0,26.0,18.0,22.0,17.0,27.0,25.0,15.0,21.0,18.0,12.0,8.0,23.0,24.0,13.0,19.0,19.0,19.0,17.0,10.0,1.0
883,3.0,4.0,3.0,7.0,9.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,5.0,12.0,5.0,7.0,5.0,10.0,4.0,1.0,7.0,0.0,10.0,5.0,6.0,10.0,6.0,1.0,5.0,6.0,2.0,4.0,3.0,4.0,3.0,4.0,12.0,0.0,3.0,2.0,3.0,5.0,3.0,6.0,1.0
884,4.0,12.0,5.0,8.0,8.0,7.0,3.0,7.0,8.0,1.0,16.0,2.0,12.0,7.0,3.0,10.0,8.0,8.0,8.0,10.0,5.0,1.0,21.0,4.0,9.0,14.0,11.0,6.0,5.0,1.0,11.0,8.0,6.0,14.0,1.0,14.0,21.0,10.0,15.0,7.0,8.0,12.0,1.0,15.0,1.0
885,9.0,20.0,3.0,13.0,26.0,3.0,7.0,4.0,13.0,5.0,14.0,7.0,12.0,8.0,6.0,19.0,14.0,11.0,17.0,5.0,10.0,6.0,18.0,8.0,14.0,8.0,9.0,16.0,7.0,9.0,13.0,7.0,11.0,12.0,4.0,19.0,23.0,12.0,17.0,9.0,17.0,12.0,8.0,14.0,1.0
886,1.0,10.0,2.0,5.0,5.0,12.0,7.0,5.0,0.0,2.0,6.0,5.0,4.0,1.0,2.0,4.0,6.0,3.0,6.0,0.0,4.0,1.0,28.0,4.0,4.0,17.0,13.0,2.0,17.0,2.0,9.0,1.0,2.0,9.0,6.0,16.0,15.0,4.0,4.0,0.0,3.0,5.0,2.0,12.0,1.0
887,9.0,25.0,15.0,11.0,31.0,21.0,9.0,12.0,15.0,5.0,12.0,6.0,13.0,11.0,12.0,24.0,19.0,9.0,14.0,10.0,16.0,14.0,6.0,11.0,15.0,9.0,11.0,10.0,27.0,21.0,20.0,12.0,6.0,15.0,9.0,6.0,21.0,22.0,10.0,12.0,14.0,6.0,13.0,17.0,1.0
888,12.0,20.0,13.0,14.0,39.0,12.0,12.0,26.0,16.0,3.0,14.0,9.0,22.0,31.0,27.0,11.0,12.0,29.0,25.0,27.0,24.0,15.0,23.0,12.0,27.0,21.0,29.0,18.0,17.0,24.0,25.0,16.0,12.0,18.0,15.0,18.0,30.0,31.0,13.0,15.0,19.0,7.0,13.0,41.0,1.0
889,4.0,2.0,2.0,3.0,6.0,5.0,5.0,3.0,6.0,3.0,4.0,4.0,4.0,11.0,2.0,4.0,4.0,16.0,9.0,2.0,3.0,9.0,1.0,8.0,5.0,8.0,8.0,4.0,7.0,5.0,7.0,4.0,3.0,6.0,6.0,3.0,5.0,11.0,8.0,2.0,6.0,3.0,9.0,6.0,1.0
890,1.0,9.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,11.0,2.0,1.0,9.0,1.0,3.0,6.0,6.0,2.0,1.0,8.0,2.0,9.0,6.0,5.0,3.0,9.0,2.0,6.0,1.0,2.0,2.0,3.0,3.0,13.0,2.0,11.0,2.0,8.0,4.0,4.0,8.0,1.0
891,7.0,11.0,6.0,1.0,6.0,6.0,8.0,10.0,5.0,4.0,8.0,1.0,8.0,10.0,5.0,5.0,7.0,16.0,8.0,6.0,6.0,7.0,24.0,4.0,13.0,13.0,19.0,9.0,12.0,8.0,19.0,7.0,4.0,9.0,6.0,10.0,15.0,8.0,9.0,4.0,7.0,6.0,5.0,14.0,1.0
892,3.0,2.0,1.0,4.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,11.0,5.0,5.0,6.0,3.0,5.0,4.0,2.0,1.0,4.0,13.0,2.0,4.0,2.0,3.0,3.0,7.0,3.0,4.0,2.0,5.0,7.0,3.0,0.0,12.0,4.0,8.0,9.0,3.0,9.0,1.0,4.0,1.0
893,6.0,14.0,2.0,9.0,8.0,10.0,6.0,3.0,6.0,4.0,7.0,5.0,13.0,8.0,6.0,9.0,6.0,12.0,10.0,6.0,11.0,8.0,10.0,10.0,9.0,12.0,5.0,8.0,14.0,12.0,15.0,9.0,6.0,7.0,4.0,13.0,10.0,10.0,7.0,5.0,8.0,6.0,5.0,3.0,1.0
894,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,11.0,1.0,3.0,2.0,0.0,4.0,1.0,8.0,0.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,2.0,0.0,1.0
895,3.0,2.0,6.0,2.0,7.0,1.0,8.0,3.0,2.0,1.0,6.0,4.0,9.0,6.0,2.0,8.0,4.0,4.0,5.0,0.0,5.0,12.0,11.0,7.0,2.0,6.0,5.0,2.0,1.0,6.0,5.0,3.0,10.0,5.0,2.0,3.0,10.0,4.0,3.0,2.0,7.0,5.0,3.0,11.0,1.0
896,8.0,15.0,4.0,9.0,24.0,7.0,2.0,3.0,27.0,11.0,8.0,18.0,17.0,11.0,8.0,12.0,13.0,5.0,7.0,3.0,8.0,8.0,12.0,11.0,17.0,8.0,9.0,10.0,17.0,13.0,15.0,9.0,8.0,13.0,4.0,4.0,19.0,11.0,9.0,10.0,11.0,6.0,6.0,9.0,1.0
897,1.0,5.0,0.0,0.0,2.0,7.0,1.0,2.0,2.0,1.0,3.0,0.0,7.0,1.0,2.0,14.0,4.0,2.0,2.0,0.0,2.0,0.0,13.0,3.0,5.0,5.0,9.0,0.0,5.0,6.0,4.0,3.0,4.0,3.0,1.0,1.0,23.0,2.0,5.0,2.0,10.0,3.0,3.0,10.0,1.0
898,9.0,4.0,17.0,8.0,0.0,18.0,18.0,7.0,7.0,13.0,17.0,11.0,8.0,7.0,9.0,8.0,18.0,7.0,4.0,7.0,11.0,13.0,3.0,6.0,6.0,9.0,12.0,6.0,8.0,2.0,10.0,2.0,10.0,16.0,4.0,21.0,3.0,5.0,9.0,8.0,8.0,9.0,3.0,3.0,1.0
899,2.0,6.0,1.0,3.0,12.0,12.0,4.0,4.0,13.0,3.0,1.0,6.0,3.0,11.0,4.0,7.0,8.0,10.0,4.0,5.0,16.0,5.0,10.0,3.0,2.0,13.0,4.0,6.0,8.0,12.0,2.0,7.0,3.0,5.0,10.0,2.0,10.0,8.0,5.0,8.0,1.0,4.0,4.0,10.0,1.0
900,7.0,5.0,4.0,2.0,19.0,4.0,4.0,6.0,13.0,1.0,0.0,6.0,10.0,7.0,7.0,6.0,7.0,8.0,7.0,1.0,7.0,2.0,24.0,6.0,12.0,10.0,8.0,3.0,7.0,11.0,7.0,2.0,4.0,3.0,1.0,3.0,24.0,5.0,10.0,2.0,9.0,9.0,7.0,8.0,1.0
901,43.0,22.0,15.0,4.0,8.0,6.0,45.0,27.0,3.0,3.0,4.0,4.0,9.0,6.0,11.0,4.0,7.0,7.0,10.0,4.0,9.0,32.0,49.0,6.0,12.0,7.0,14.0,10.0,9.0,8.0,12.0,11.0,36.0,7.0,17.0,8.0,21.0,4.0,28.0,8.0,9.0,9.0,12.0,17.0,1.0
902,20.0,11.0,15.0,17.0,41.0,15.0,14.0,16.0,23.0,14.0,12.0,24.0,21.0,25.0,33.0,17.0,17.0,24.0,16.0,24.0,14.0,33.0,17.0,11.0,17.0,9.0,16.0,24.0,15.0,38.0,17.0,22.0,7.0,20.0,13.0,13.0,30.0,26.0,15.0,15.0,14.0,9.0,19.0,21.0,1.0
903,26.0,30.0,32.0,25.0,7.0,17.0,44.0,58.0,6.0,5.0,12.0,3.0,26.0,21.0,21.0,23.0,19.0,29.0,23.0,22.0,17.0,77.0,19.0,13.0,19.0,35.0,20.0,61.0,23.0,15.0,23.0,13.0,38.0,31.0,23.0,20.0,34.0,21.0,14.0,39.0,22.0,25.0,17.0,13.0,1.0
904,3.0,12.0,5.0,10.0,15.0,14.0,2.0,10.0,4.0,7.0,14.0,6.0,13.0,12.0,6.0,8.0,14.0,15.0,10.0,13.0,11.0,11.0,29.0,3.0,13.0,9.0,12.0,5.0,13.0,13.0,11.0,5.0,1.0,10.0,5.0,9.0,22.0,6.0,12.0,3.0,6.0,5.0,5.0,19.0,1.0
905,1.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,4.0,2.0,11.0,2.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,11.0,6.0,8.0,2.0,9.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,25.0,3.0,9.0,1.0,1.0,6.0,2.0,6.0,1.0
906,6.0,3.0,1.0,3.0,7.0,5.0,4.0,3.0,1.0,11.0,16.0,4.0,23.0,4.0,7.0,9.0,11.0,7.0,2.0,14.0,7.0,27.0,23.0,2.0,18.0,5.0,6.0,0.0,5.0,6.0,2.0,4.0,4.0,20.0,4.0,8.0,19.0,4.0,11.0,3.0,14.0,4.0,2.0,6.0,1.0
907,2.0,7.0,5.0,1.0,1.0,4.0,5.0,0.0,1.0,3.0,9.0,0.0,7.0,1.0,1.0,5.0,7.0,1.0,5.0,3.0,3.0,10.0,38.0,6.0,4.0,7.0,7.0,2.0,18.0,4.0,6.0,1.0,2.0,9.0,1.0,16.0,19.0,2.0,9.0,2.0,7.0,10.0,3.0,4.0,1.0
908,6.0,8.0,13.0,3.0,0.0,5.0,10.0,7.0,9.0,7.0,17.0,7.0,13.0,15.0,5.0,6.0,27.0,12.0,8.0,13.0,4.0,32.0,15.0,6.0,12.0,7.0,12.0,15.0,12.0,1.0,5.0,6.0,7.0,21.0,15.0,12.0,11.0,6.0,8.0,7.0,13.0,17.0,4.0,8.0,1.0
909,3.0,6.0,2.0,2.0,6.0,7.0,1.0,8.0,9.0,2.0,6.0,2.0,8.0,4.0,4.0,4.0,2.0,4.0,2.0,0.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,9.0,6.0,7.0,10.0,5.0,6.0,7.0,2.0,9.0,5.0,9.0,3.0,8.0,8.0,5.0,4.0,1.0
910,4.0,8.0,4.0,2.0,9.0,8.0,8.0,3.0,17.0,7.0,24.0,5.0,12.0,4.0,5.0,5.0,14.0,5.0,5.0,4.0,5.0,0.0,25.0,3.0,5.0,14.0,8.0,1.0,4.0,7.0,11.0,0.0,3.0,8.0,2.0,35.0,15.0,4.0,13.0,3.0,2.0,3.0,1.0,10.0,1.0
911,18.0,6.0,14.0,9.0,12.0,5.0,5.0,17.0,11.0,10.0,14.0,12.0,19.0,19.0,27.0,14.0,19.0,12.0,11.0,17.0,9.0,16.0,14.0,18.0,22.0,11.0,10.0,18.0,18.0,15.0,12.0,26.0,6.0,13.0,6.0,10.0,27.0,16.0,12.0,10.0,25.0,11.0,10.0,21.0,1.0
912,6.0,8.0,3.0,2.0,6.0,9.0,1.0,4.0,8.0,3.0,3.0,2.0,14.0,9.0,4.0,8.0,4.0,6.0,5.0,3.0,8.0,3.0,7.0,4.0,13.0,13.0,10.0,3.0,11.0,7.0,11.0,3.0,2.0,6.0,4.0,1.0,8.0,5.0,7.0,6.0,8.0,8.0,2.0,12.0,1.0
913,5.0,1.0,0.0,0.0,1.0,5.0,2.0,4.0,1.0,0.0,2.0,0.0,6.0,0.0,3.0,4.0,3.0,3.0,1.0,2.0,6.0,11.0,16.0,4.0,2.0,7.0,3.0,3.0,9.0,2.0,1.0,0.0,5.0,6.0,2.0,3.0,12.0,1.0,6.0,1.0,5.0,3.0,1.0,4.0,1.0
914,3.0,6.0,8.0,1.0,6.0,5.0,4.0,3.0,0.0,1.0,11.0,1.0,6.0,5.0,4.0,6.0,9.0,4.0,3.0,2.0,3.0,2.0,21.0,0.0,5.0,7.0,6.0,0.0,5.0,1.0,5.0,2.0,2.0,5.0,4.0,38.0,20.0,5.0,6.0,3.0,3.0,15.0,4.0,8.0,1.0
915,20.0,4.0,13.0,9.0,29.0,17.0,23.0,20.0,10.0,16.0,19.0,24.0,31.0,27.0,25.0,32.0,31.0,31.0,37.0,54.0,27.0,27.0,19.0,16.0,31.0,9.0,34.0,22.0,27.0,20.0,34.0,24.0,26.0,21.0,28.0,23.0,21.0,31.0,13.0,23.0,24.0,20.0,17.0,32.0,1.0
916,6.0,22.0,9.0,12.0,13.0,17.0,15.0,12.0,14.0,2.0,7.0,4.0,22.0,20.0,20.0,10.0,11.0,19.0,17.0,13.0,9.0,4.0,15.0,15.0,29.0,18.0,24.0,13.0,16.0,17.0,24.0,8.0,13.0,7.0,10.0,8.0,21.0,21.0,19.0,18.0,12.0,10.0,11.0,51.0,1.0
917,3.0,5.0,7.0,7.0,11.0,8.0,11.0,1.0,2.0,9.0,15.0,3.0,5.0,9.0,9.0,12.0,13.0,15.0,6.0,11.0,6.0,4.0,16.0,9.0,11.0,10.0,13.0,2.0,9.0,7.0,6.0,6.0,8.0,10.0,10.0,14.0,16.0,6.0,6.0,8.0,9.0,5.0,7.0,11.0,1.0
918,10.0,11.0,22.0,12.0,24.0,15.0,12.0,51.0,29.0,14.0,8.0,7.0,13.0,18.0,20.0,20.0,18.0,21.0,23.0,6.0,12.0,10.0,17.0,7.0,15.0,20.0,26.0,16.0,13.0,13.0,16.0,12.0,10.0,15.0,15.0,20.0,22.0,22.0,9.0,13.0,11.0,18.0,12.0,36.0,1.0
919,20.0,11.0,16.0,37.0,46.0,35.0,16.0,55.0,48.0,16.0,6.0,53.0,32.0,37.0,71.0,39.0,47.0,36.0,36.0,49.0,17.0,74.0,5.0,14.0,35.0,11.0,11.0,40.0,24.0,58.0,21.0,87.0,22.0,30.0,24.0,6.0,12.0,36.0,6.0,52.0,39.0,7.0,12.0,17.0,1.0
920,1.0,6.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,6.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,7.0,4.0,8.0,2.0,5.0,11.0,1.0,1.0,1.0
921,4.0,6.0,5.0,4.0,13.0,5.0,7.0,16.0,22.0,1.0,4.0,4.0,12.0,10.0,8.0,4.0,11.0,21.0,12.0,12.0,6.0,28.0,8.0,3.0,7.0,11.0,8.0,15.0,13.0,5.0,10.0,5.0,5.0,7.0,5.0,10.0,16.0,14.0,3.0,12.0,9.0,8.0,11.0,8.0,1.0
922,2.0,4.0,1.0,1.0,12.0,3.0,0.0,1.0,13.0,5.0,3.0,2.0,8.0,4.0,1.0,4.0,5.0,2.0,4.0,2.0,4.0,10.0,19.0,7.0,6.0,4.0,10.0,2.0,12.0,5.0,4.0,4.0,10.0,2.0,4.0,3.0,26.0,1.0,3.0,3.0,7.0,6.0,4.0,8.0,1.0
923,6.0,9.0,11.0,2.0,3.0,9.0,10.0,3.0,0.0,3.0,21.0,10.0,7.0,7.0,4.0,6.0,15.0,9.0,5.0,11.0,6.0,9.0,25.0,10.0,10.0,11.0,11.0,3.0,17.0,2.0,9.0,2.0,8.0,15.0,2.0,20.0,33.0,9.0,19.0,6.0,7.0,8.0,6.0,6.0,1.0
924,5.0,10.0,1.0,5.0,20.0,11.0,7.0,3.0,9.0,4.0,11.0,2.0,10.0,11.0,7.0,8.0,5.0,11.0,4.0,2.0,17.0,20.0,8.0,5.0,6.0,11.0,7.0,3.0,17.0,8.0,11.0,8.0,2.0,2.0,1.0,4.0,30.0,6.0,6.0,2.0,6.0,5.0,6.0,10.0,1.0
925,4.0,12.0,4.0,15.0,58.0,5.0,4.0,14.0,31.0,5.0,12.0,7.0,12.0,10.0,17.0,5.0,7.0,17.0,12.0,26.0,13.0,11.0,26.0,5.0,17.0,4.0,17.0,16.0,11.0,20.0,21.0,13.0,7.0,11.0,8.0,6.0,19.0,18.0,3.0,5.0,9.0,2.0,4.0,30.0,1.0
926,0.0,10.0,0.0,0.0,1.0,4.0,0.0,3.0,4.0,1.0,8.0,5.0,6.0,3.0,1.0,5.0,4.0,3.0,2.0,1.0,3.0,6.0,27.0,0.0,4.0,5.0,4.0,2.0,5.0,2.0,6.0,2.0,2.0,4.0,2.0,6.0,13.0,2.0,7.0,3.0,9.0,4.0,3.0,7.0,1.0
927,7.0,6.0,16.0,1.0,11.0,13.0,10.0,4.0,12.0,17.0,23.0,20.0,7.0,6.0,3.0,1.0,14.0,5.0,3.0,10.0,13.0,19.0,15.0,1.0,5.0,4.0,7.0,2.0,7.0,5.0,8.0,6.0,7.0,13.0,5.0,49.0,24.0,5.0,11.0,2.0,5.0,7.0,3.0,10.0,1.0
928,7.0,2.0,7.0,3.0,6.0,6.0,3.0,3.0,9.0,1.0,11.0,4.0,7.0,12.0,3.0,10.0,6.0,5.0,6.0,3.0,1.0,1.0,6.0,11.0,7.0,5.0,3.0,3.0,10.0,2.0,4.0,3.0,3.0,7.0,3.0,16.0,16.0,3.0,5.0,5.0,13.0,7.0,6.0,4.0,1.0
929,5.0,5.0,13.0,9.0,6.0,31.0,16.0,14.0,3.0,43.0,3.0,51.0,8.0,6.0,12.0,7.0,9.0,8.0,7.0,7.0,18.0,16.0,9.0,10.0,19.0,12.0,17.0,11.0,12.0,17.0,6.0,14.0,12.0,10.0,17.0,6.0,8.0,4.0,5.0,19.0,12.0,6.0,9.0,5.0,1.0
930,5.0,4.0,3.0,8.0,8.0,13.0,3.0,10.0,0.0,0.0,14.0,8.0,3.0,2.0,5.0,7.0,8.0,8.0,6.0,0.0,3.0,7.0,25.0,5.0,5.0,14.0,13.0,6.0,16.0,0.0,5.0,4.0,7.0,6.0,2.0,4.0,33.0,4.0,7.0,7.0,8.0,7.0,3.0,17.0,1.0
931,6.0,13.0,8.0,16.0,11.0,11.0,4.0,21.0,13.0,5.0,5.0,7.0,4.0,16.0,6.0,6.0,18.0,13.0,7.0,8.0,10.0,8.0,11.0,3.0,11.0,8.0,8.0,13.0,18.0,10.0,3.0,7.0,5.0,9.0,9.0,4.0,30.0,11.0,7.0,9.0,8.0,1.0,5.0,22.0,1.0
932,11.0,16.0,14.0,14.0,40.0,12.0,14.0,31.0,17.0,10.0,15.0,5.0,30.0,33.0,25.0,25.0,19.0,30.0,21.0,17.0,16.0,49.0,18.0,13.0,33.0,16.0,15.0,32.0,19.0,21.0,22.0,21.0,13.0,18.0,21.0,11.0,43.0,16.0,22.0,23.0,23.0,15.0,9.0,26.0,1.0
933,6.0,18.0,5.0,9.0,29.0,8.0,7.0,3.0,12.0,4.0,5.0,4.0,15.0,12.0,5.0,13.0,10.0,13.0,8.0,3.0,5.0,11.0,29.0,7.0,12.0,10.0,8.0,3.0,4.0,12.0,6.0,6.0,11.0,4.0,3.0,6.0,30.0,4.0,17.0,10.0,16.0,18.0,4.0,10.0,1.0
934,2.0,9.0,3.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,7.0,3.0,1.0,1.0,0.0,8.0,4.0,0.0,3.0,3.0,13.0,3.0,10.0,18.0,7.0,3.0,4.0,4.0,2.0,0.0,2.0,8.0,3.0,5.0,27.0,4.0,11.0,1.0,4.0,7.0,2.0,12.0,1.0
935,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,8.0,7.0,0.0,5.0,1.0,4.0,3.0,0.0,0.0,1.0
936,1.0,4.0,0.0,3.0,15.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,5.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0
937,5.0,7.0,3.0,8.0,9.0,5.0,6.0,3.0,12.0,6.0,3.0,6.0,8.0,4.0,7.0,11.0,2.0,2.0,11.0,6.0,10.0,3.0,17.0,4.0,11.0,8.0,8.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,11.0,12.0,5.0,8.0,4.0,5.0,5.0,2.0,19.0,1.0
938,15.0,14.0,17.0,11.0,37.0,34.0,13.0,12.0,23.0,7.0,18.0,33.0,19.0,15.0,15.0,16.0,16.0,14.0,21.0,28.0,22.0,17.0,20.0,5.0,21.0,18.0,13.0,14.0,28.0,22.0,19.0,11.0,14.0,14.0,17.0,30.0,18.0,24.0,9.0,11.0,12.0,18.0,16.0,12.0,1.0
939,25.0,21.0,23.0,20.0,21.0,25.0,19.0,62.0,7.0,3.0,3.0,18.0,21.0,40.0,56.0,46.0,39.0,40.0,35.0,56.0,18.0,86.0,4.0,15.0,34.0,18.0,19.0,56.0,17.0,43.0,32.0,43.0,31.0,35.0,14.0,2.0,11.0,44.0,9.0,43.0,54.0,11.0,15.0,27.0,1.0
940,5.0,5.0,10.0,5.0,5.0,8.0,8.0,4.0,4.0,3.0,19.0,6.0,16.0,10.0,3.0,6.0,13.0,5.0,4.0,6.0,4.0,6.0,9.0,11.0,11.0,7.0,9.0,5.0,14.0,1.0,13.0,4.0,11.0,12.0,6.0,15.0,17.0,9.0,10.0,5.0,13.0,7.0,6.0,10.0,1.0
941,27.0,17.0,24.0,19.0,61.0,40.0,23.0,38.0,43.0,35.0,9.0,38.0,26.0,30.0,35.0,29.0,28.0,23.0,44.0,37.0,37.0,34.0,11.0,26.0,30.0,20.0,23.0,31.0,25.0,40.0,18.0,30.0,35.0,29.0,32.0,11.0,27.0,28.0,17.0,37.0,36.0,26.0,30.0,38.0,1.0
942,12.0,9.0,10.0,15.0,16.0,4.0,10.0,13.0,9.0,2.0,5.0,7.0,12.0,14.0,7.0,13.0,12.0,9.0,12.0,11.0,7.0,26.0,27.0,8.0,13.0,13.0,10.0,10.0,16.0,10.0,10.0,12.0,7.0,7.0,9.0,4.0,41.0,6.0,9.0,9.0,18.0,7.0,7.0,15.0,1.0
943,1.0,7.0,1.0,1.0,6.0,2.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,2.0,7.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,7.0,3.0,7.0,3.0,2.0,1.0,3.0,9.0,2.0,1.0,3.0,1.0,0.0,0.0,10.0,1.0,7.0,3.0,3.0,4.0,2.0,0.0,1.0
944,22.0,23.0,18.0,12.0,5.0,14.0,22.0,43.0,6.0,3.0,6.0,1.0,16.0,17.0,15.0,26.0,22.0,16.0,18.0,26.0,3.0,82.0,16.0,13.0,21.0,10.0,19.0,25.0,13.0,9.0,15.0,14.0,23.0,28.0,21.0,7.0,13.0,21.0,15.0,29.0,25.0,24.0,9.0,11.0,1.0
945,6.0,4.0,8.0,11.0,15.0,10.0,6.0,8.0,9.0,19.0,7.0,9.0,13.0,13.0,11.0,11.0,11.0,16.0,7.0,9.0,7.0,7.0,36.0,12.0,20.0,16.0,20.0,4.0,17.0,18.0,16.0,15.0,13.0,18.0,3.0,16.0,46.0,14.0,7.0,9.0,12.0,7.0,10.0,16.0,1.0
946,12.0,19.0,11.0,23.0,14.0,47.0,32.0,17.0,22.0,37.0,62.0,36.0,25.0,36.0,15.0,22.0,37.0,14.0,19.0,38.0,25.0,15.0,25.0,15.0,24.0,28.0,22.0,21.0,41.0,13.0,15.0,13.0,15.0,36.0,27.0,39.0,35.0,24.0,8.0,10.0,19.0,8.0,11.0,30.0,1.0
947,7.0,8.0,6.0,6.0,14.0,6.0,6.0,7.0,9.0,2.0,14.0,2.0,5.0,5.0,7.0,3.0,9.0,14.0,8.0,9.0,1.0,2.0,9.0,9.0,16.0,10.0,15.0,0.0,14.0,4.0,13.0,5.0,7.0,8.0,3.0,17.0,13.0,7.0,2.0,3.0,9.0,2.0,5.0,38.0,1.0
948,14.0,10.0,12.0,3.0,2.0,11.0,11.0,0.0,2.0,9.0,23.0,3.0,17.0,3.0,5.0,13.0,22.0,4.0,6.0,4.0,4.0,33.0,22.0,9.0,23.0,15.0,14.0,1.0,17.0,7.0,10.0,5.0,14.0,25.0,12.0,18.0,16.0,7.0,26.0,9.0,9.0,21.0,13.0,10.0,1.0
949,3.0,9.0,3.0,6.0,6.0,3.0,3.0,2.0,9.0,1.0,3.0,2.0,4.0,0.0,2.0,8.0,1.0,2.0,4.0,3.0,4.0,7.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,7.0,2.0,2.0,3.0,4.0,5.0,3.0,7.0,8.0,10.0,2.0,3.0,5.0,1.0,1.0,1.0
950,12.0,10.0,29.0,3.0,8.0,9.0,16.0,18.0,3.0,10.0,17.0,7.0,19.0,19.0,11.0,11.0,22.0,15.0,16.0,15.0,11.0,28.0,15.0,9.0,10.0,14.0,10.0,19.0,21.0,14.0,12.0,10.0,16.0,17.0,14.0,23.0,24.0,7.0,11.0,13.0,15.0,18.0,11.0,8.0,1.0
951,20.0,17.0,18.0,11.0,13.0,27.0,23.0,108.0,12.0,9.0,27.0,12.0,23.0,29.0,21.0,16.0,30.0,21.0,33.0,35.0,34.0,40.0,22.0,20.0,13.0,18.0,15.0,54.0,30.0,31.0,16.0,29.0,20.0,25.0,26.0,12.0,37.0,36.0,13.0,25.0,19.0,8.0,18.0,17.0,1.0
952,28.0,8.0,28.0,22.0,27.0,26.0,44.0,65.0,15.0,21.0,15.0,30.0,17.0,33.0,31.0,22.0,46.0,19.0,25.0,27.0,26.0,108.0,6.0,16.0,7.0,6.0,11.0,45.0,15.0,24.0,19.0,31.0,35.0,36.0,30.0,11.0,12.0,16.0,13.0,56.0,23.0,10.0,8.0,8.0,1.0
953,58.0,32.0,50.0,19.0,11.0,53.0,55.0,28.0,2.0,19.0,40.0,20.0,46.0,26.0,43.0,63.0,74.0,26.0,61.0,51.0,18.0,115.0,13.0,13.0,30.0,26.0,31.0,38.0,19.0,41.0,31.0,34.0,80.0,59.0,51.0,40.0,5.0,61.0,34.0,75.0,56.0,71.0,38.0,14.0,1.0
